hours,p_seed,p_int,e_pep,irreversibility
35.78356713426854,0.8541508650735519,0.07993087730091358,0.5256666720664449,0.4743333279335551
35.97595190380761,0.8577092637233161,0.08280667348487022,0.5226274945820726,0.4773725054179274
36.168336673346694,0.8611949536023988,0.08577629058783037,0.5195741255850054,0.4804258744149946
36.36072144288577,0.8646087334962825,0.088842088674037,0.5165050255896544,0.4834949744103456
36.55310621242485,0.8679514282170235,0.09200643615300409,0.5134186392258373,0.4865813607741627
36.745490981963925,0.8712238865450298,0.09527170555450558,0.5103133982774838,0.4896866017225162
36.93787575150301,0.8744269792245138,0.09864026898024221,0.5071877248588477,0.49281227514115233
37.13026052104208,0.8775615970147747,0.10211449322398355,0.5040400347313596,0.4959599652686404
37.322645290581164,0.8806286487991404,0.1056967345530963,0.5008687407638386,0.4991312592361614
37.51503006012024,0.8836290597530867,0.10938933314564457,0.49767225653828867,0.5023277434617113
37.70741482965932,0.8865637695727698,0.11319460717872092,0.49444900010289317,0.5055509998971068
37.899799599198396,0.8894337307649145,0.11711484656531716,0.4911973978731299,0.5088026021268701
38.09218436873748,0.8922399069987578,0.12115230633891182,0.4879158886811031,0.512084111318897
38.28456913827655,0.8949832715204866,0.12530919968700768,0.48460292797227716,0.5153970720277228
38.476953907815634,0.8976648056303905,0.12958769063713627,0.48125699214775614,0.5187430078522439
38.66933867735471,0.9002854972227285,0.13398988640132636,0.47787658304910896,0.522123416950891
38.861723446893784,0.9028463393881199,0.13851782938774349,0.4744602325814743,0.5255397674185257
39.054108216432866,0.9053483290780788,0.14317348889110917,0.47100650746930994,0.5289934925306901
39.24649298597194,0.9077924658311511,0.14795875247663,0.46751401413766697,0.532485985862333
39.43887775551102,0.9101797505599558,0.15287541707547658,0.46398140371028157,0.5360185962897184
39.6312625250501,0.9125111843982965,0.15792517981333834,0.4604073771140974,0.5395926228859026
39.82364729458918,0.9147877676073843,0.16310962859725028,0.45679069027805186,0.5432093097219481
40.016032064128254,0.9170104985400994,0.16843023248967753,0.45313015941211654,0.5468698405878835
40.208416833667336,0.9191803726621222,0.1738883319027804,0.4494246663506548,0.5505753336493452
40.40080160320641,0.9212983816286751,0.17948512864978197,0.44567316394220524,0.5543268360577948
40.59318637274549,0.9233655124155429,0.18522167589444039,0.4418746814657855,0.5581253185342145
40.78557114228457,0.9253827465029717,0.19109886804369888,0.4380283300518133,0.5619716699481867
40.97795591182365,0.9273510591109945,0.19711743063265172,0.43413330808372663,0.5658666919162734
